"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"traffic-simulation.nlogox"
"StressTest_Semaforo_Pare"
"09/10/2026 15:38:47:314 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","method","red-spawn","blue-spawn","has-seed","seed","[step]","fluxo-vermelhos","fluxo-azuis","tempo-total-vermelhos","tempo-total-azuis"
"328","red light","24","5","true","1","5000","857","263","35912.55468118022","4123.051538926832"
"326","red light","23","5","true","1","5000","842","249","34067.154141055915","4009.656815752102"
"327","stop sign","24","5","true","1","5000","1120","229","4503.102421382392","39971.83316586735"
"332","red light","26","5","true","1","5000","855","237","38519.53781745632","4556.567114488185"
"334","red light","27","5","true","1","5000","872","250","38440.66278487802","4233.716305297233"
"329","stop sign","25","5","true","1","5000","1072","203","4001.665559633873","33432.10100060507"
"335","stop sign","28","5","true","1","5000","1194","157","4747.858674514754","51483.890330655166"
"331","stop sign","26","5","true","1","5000","1177","194","4934.915869361194","48405.97827172634"
"333","stop sign","27","5","true","1","5000","1159","191","4707.28975439923","44508.001265240615"
"316","red light","18","5","true","1","5000","767","269","23688.08270292665","4556.53942944186"
"317","stop sign","19","5","true","1","5000","909","256","2818.684811780304","12630.93347568487"
"342","red light","31","5","true","1","5000","855","247","41872.43154752091","4351.690192821056"
"318","red light","19","5","true","1","5000","811","224","27391.65444081046","3837.122310475952"
"336","red light","28","5","true","1","5000","855","244","39580.57121158208","4016.5927075756435"
"343","stop sign","32","5","true","1","5000","1342","120","6586.093887730078","65494.27892129206"
"337","stop sign","29","5","true","1","5000","1251","148","6021.85020749733","58535.43842538639"
"338","red light","29","5","true","1","5000","859","249","39945.09866485564","4994.124221248868"
"345","stop sign","33","5","true","1","5000","1317","125","7008.757737406533","62689.302498782294"
"339","stop sign","30","5","true","1","5000","1257","155","5507.563270280105","56494.5800147526"
"340","red light","30","5","true","1","5000","877","256","41129.1673163777","4635.243081485663"
"341","stop sign","31","5","true","1","5000","1316","137","6708.961687165715","61948.4812223297"
"344","red light","32","5","true","1","5000","856","250","42396.62083193672","4519.794971751443"
"352","red light","1","6","true","1","5000","52","314","755.5925325594778","5888.68162411996"
"330","red light","25","5","true","1","5000","851","247","37558.14505991099","4405.507916674185"
"353","stop sign","2","6","true","1","5000","91","273","113.82464520183923","498.87654239944686"
"346","red light","33","5","true","1","5000","871","241","41365.30996385668","4293.728950632546"
"354","red light","2","6","true","1","5000","96","314","1480.107241828664","5673.127538328607"
"357","stop sign","4","6","true","1","5000","207","301","212.3368541628655","1167.4341041499056"
"355","stop sign","3","6","true","1","5000","154","315","167.27780696542382","632.501108254906"
"358","red light","4","6","true","1","5000","184","322","2849.0535596098125","5765.695165921768"
"356","red light","3","6","true","1","5000","133","299","1972.3654429556034","5356.410356735345"
"350","red light","35","5","true","1","5000","853","218","44321.68223356248","3532.553402157787"
"360","red light","5","6","true","1","5000","272","284","5037.786046555896","5066.746016249944"
"363","stop sign","7","6","true","1","5000","387","291","656.7677558656233","1571.0871657187329"
"359","stop sign","5","6","true","1","5000","264","287","312.5397704150335","1231.8163322199398"
"361","stop sign","6","6","true","1","5000","295","327","404.97477190088705","1203.8326692058963"
"365","stop sign","8","6","true","1","5000","369","306","473.8458863462017","1618.4700773020668"
"366","red light","8","6","true","1","5000","414","311","7543.900073708921","5297.062852606687"
"364","red light","7","6","true","1","5000","312","284","6275.572487252242","4865.620134792312"
"367","stop sign","9","6","true","1","5000","413","266","587.5100256334583","1232.9752162632917"
"347","stop sign","34","5","true","1","5000","1327","119","6689.813049924321","61910.89286783251"
"369","stop sign","10","6","true","1","5000","466","291","671.1611953759417","2035.2273810708446"
"370","red light","10","6","true","1","5000","443","278","9244.500344881424","4384.327672909884"
"368","red light","9","6","true","1","5000","440","306","8991.706743697236","5371.760683404686"
"372","red light","11","6","true","1","5000","514","297","9910.98904574637","4833.278760460247"
"371","stop sign","11","6","true","1","5000","557","303","1028.6979611516513","3661.582136010988"
"373","stop sign","12","6","true","1","5000","595","304","1243.4938167234063","3519.376418950402"
"375","stop sign","13","6","true","1","5000","634","300","1296.312398661371","4118.201276865062"
"374","red light","12","6","true","1","5000","570","289","12188.85466333823","4948.281129336119"
"376","red light","13","6","true","1","5000","614","317","14353.248879919322","6114.895330377579"
"377","stop sign","14","6","true","1","5000","720","322","1538.8554611287166","6202.708148891325"
"380","red light","15","6","true","1","5000","686","297","16190.9078603804","4590.669434921405"
"381","stop sign","16","6","true","1","5000","772","322","1848.2231839084259","6578.984674463287"
"351","stop sign","1","6","true","1","5000","52","302","40.12161094266309","598.2476700450037"
"379","stop sign","15","6","true","1","5000","706","302","1440.6681384122392","5004.251546777126"
"378","red light","14","6","true","1","5000","664","327","18701.765588548507","5461.742427323913"
"348","red light","34","5","true","1","5000","858","238","43120.50041438167","4313.32358026931"
"383","stop sign","17","6","true","1","5000","738","307","1748.7080112577894","7679.47890685951"
"349","stop sign","35","5","true","1","5000","1395","69","8218.466090887103","69568.26772598016"
"382","red light","16","6","true","1","5000","736","295","20635.586182462474","4438.305622411206"
"362","red light","6","6","true","1","5000","278","300","4953.924831222219","5173.072131957337"
"385","stop sign","18","6","true","1","5000","830","320","1871.561944145465","12085.988316251362"
"391","stop sign","21","6","true","1","5000","960","272","2938.1701188300876","15128.760946912196"
"384","red light","17","6","true","1","5000","755","296","22088.625155356425","5343.163092653294"
"390","red light","20","6","true","1","5000","812","279","29186.030306133947","4526.760474224964"
"389","stop sign","20","6","true","1","5000","904","282","2286.813506447455","11234.312435911224"
"387","stop sign","19","6","true","1","5000","874","290","2207.1904889675006","15799.334328627763"
"388","red light","19","6","true","1","5000","807","305","25773.91465687016","5675.559947776069"
"386","red light","18","6","true","1","5000","792","331","26028.373634263582","5956.043624770836"
"396","red light","23","6","true","1","5000","857","285","34098.16590394279","5586.784455390286"
"394","red light","22","6","true","1","5000","845","288","31960.867644904494","4974.512507043532"
"393","stop sign","22","6","true","1","5000","1017","277","3030.357443094303","39905.39586584135"
"401","stop sign","26","6","true","1","5000","1159","208","4250.019100559283","56481.824675665084"
"403","stop sign","27","6","true","1","5000","1174","202","4846.940093616732","50618.399869539775"
"398","red light","24","6","true","1","5000","847","285","34629.366975500125","4919.519743514422"
"408","red light","29","6","true","1","5000","878","302","40016.957295634056","5637.0289815183405"
"400","red light","25","6","true","1","5000","867","313","34336.5783411374","5504.198643115208"
"402","red light","26","6","true","1","5000","857","279","38391.606014237026","4633.18812243113"
"404","red light","27","6","true","1","5000","858","299","38182.305509575366","5368.566983173206"
"405","stop sign","28","6","true","1","5000","1243","149","5117.114165511158","56808.7009571412"
"406","red light","28","6","true","1","5000","854","263","39384.13466245173","4289.209984552132"
"392","red light","21","6","true","1","5000","827","262","31503.34686972835","4618.604285116702"
"407","stop sign","29","6","true","1","5000","1205","179","4815.774313892788","58351.124326946425"
"412","red light","31","6","true","1","5000","866","307","41576.08789687955","5387.899093453373"
"395","stop sign","23","6","true","1","5000","1019","260","3297.1746080268745","41914.38468887927"
"411","stop sign","31","6","true","1","5000","1303","128","7140.200311279024","63903.69459478176"
"397","stop sign","24","6","true","1","5000","1038","249","3224.372867273135","47415.8459759566"
"409","stop sign","30","6","true","1","5000","1290","140","6006.552577010942","63690.91148129356"
"414","red light","32","6","true","1","5000","858","307","40614.63023494506","5183.606940438769"
"399","stop sign","25","6","true","1","5000","1102","236","3854.274871281972","42540.23282651787"
"424","red light","2","7","true","1","5000","114","321","1587.5436422500777","5411.842799384687"
"410","red light","30","6","true","1","5000","861","315","42452.575338733644","5811.9690687953025"
"422","red light","1","7","true","1","5000","46","339","650.9677062255257","6586.397405445228"
"421","stop sign","1","7","true","1","5000","59","341","47.571343243054685","581.5260564905886"
"413","stop sign","32","6","true","1","5000","1318","124","6656.087513481916","62189.963173581506"
"427","stop sign","4","7","true","1","5000","170","353","176.0425734997762","971.2009540334567"
"415","stop sign","33","6","true","1","5000","1350","102","6990.502194533801","64845.22685702374"
"416","red light","33","6","true","1","5000","866","291","42455.028191916754","5559.804571403121"
"419","stop sign","35","6","true","1","5000","1343","96","6974.322398631055","62865.42370000308"
"418","red light","34","6","true","1","5000","868","283","43173.54693098057","5215.871774087555"
"417","stop sign","34","6","true","1","5000","1397","87","8564.19648476439","59508.63892694709"
"429","stop sign","5","7","true","1","5000","239","347","294.48848077442653","1373.7693833860717"
"426","red light","3","7","true","1","5000","152","347","2286.697240153057","6193.782148880577"
"430","red light","5","7","true","1","5000","248","363","4170.429732003494","5841.0731786115375"
"431","stop sign","6","7","true","1","5000","294","320","304.57424552700644","1741.764246412348"
"434","red light","7","7","true","1","5000","339","336","6425.413973497957","5884.567801521979"
"423","stop sign","2","7","true","1","5000","108","338","84.5892540527363","857.6395028358268"
"433","stop sign","7","7","true","1","5000","307","344","443.12691168550265","1525.5959445833362"
"432","red light","6","7","true","1","5000","274","357","4864.105890907016","6434.876073746621"
"425","stop sign","3","7","true","1","5000","152","377","185.50670576111364","1032.9579172947174"
"435","stop sign","8","7","true","1","5000","375","347","589.3309010039166","2176.804160774876"
"437","stop sign","9","7","true","1","5000","488","356","767.9517921885198","3106.749382374759"
"436","red light","8","7","true","1","5000","381","352","7329.402579411429","6293.759362635623"
"420","red light","35","6","true","1","5000","872","303","43592.955474668466","5492.124045330268"
"440","red light","10","7","true","1","5000","496","336","11058.604559266074","5832.6794530339785"
"439","stop sign","10","7","true","1","5000","468","348","708.6552170044305","4024.7554995611017"
"443","stop sign","12","7","true","1","5000","584","330","1005.2583044356077","4846.462469293308"
"438","red light","9","7","true","1","5000","441","342","8854.972284620097","6131.596207086871"
"441","stop sign","11","7","true","1","5000","565","333","972.723728310803","4433.262291070806"
"428","red light","4","7","true","1","5000","184","340","2944.763774150501","5899.548628120256"
"444","red light","12","7","true","1","5000","542","315","11887.718635622441","5219.071292844387"
"442","red light","11","7","true","1","5000","525","366","10556.940340671697","6772.970994209505"
"447","stop sign","14","7","true","1","5000","661","347","1472.9614982053606","7362.4795079223995"
"446","red light","13","7","true","1","5000","602","328","13079.362064491144","6238.693220948761"
"449","stop sign","15","7","true","1","5000","683","326","1376.5877846086596","4768.324239594588"
"453","stop sign","17","7","true","1","5000","817","320","1989.4858786510943","16963.20748538922"
"455","stop sign","18","7","true","1","5000","869","339","2097.4995844682326","17384.318086163366"
"451","stop sign","16","7","true","1","5000","767","323","1894.2862720379424","8179.406039186921"
"450","red light","15","7","true","1","5000","711","328","20657.055732621015","6163.121828281819"
"459","stop sign","20","7","true","1","5000","891","332","2638.6487199714443","16338.858834810768"
"454","red light","17","7","true","1","5000","767","317","24301.81793167457","5787.906647565684"
"457","stop sign","19","7","true","1","5000","880","317","2373.030283673872","18559.457776696192"
"456","red light","18","7","true","1","5000","794","340","27350.236170941203","5898.2415949567285"
"465","stop sign","23","7","true","1","5000","1025","269","3103.627137017668","39977.973567225185"
"464","red light","22","7","true","1","5000","832","317","33140.98156589989","5776.69912288173"
"461","stop sign","21","7","true","1","5000","962","300","2703.094807663177","37176.92482981088"
"445","stop sign","13","7","true","1","5000","625","328","1096.0090298856035","6122.869848011746"
"463","stop sign","22","7","true","1","5000","996","312","3161.7669135739397","35826.42407393588"
"460","red light","20","7","true","1","5000","829","346","27340.191576568817","6324.656139689194"
"462","red light","21","7","true","1","5000","826","341","30815.577926244965","6379.505852522594"
"448","red light","14","7","true","1","5000","661","295","15695.61529624654","5724.548203737479"
